Event,Time,Session,ID,Time2
EC_ED,13.46666667,61,1431,13.4666667
ED_EC,13.55,61,1432,13.5500000
SD_SC,13.55,61,1433,13.5500001
EC_ED,13.58333333,61,1434,13.5833333
PD_PC,13.61666667,61,1435,13.6166667
SC_SD,13.65,61,1436,13.6500000
PC_PD,13.66666667,61,1437,13.6666667
ED_EC,13.66666667,61,1438,13.6666668
PD_PC,13.7,61,1439,13.7000000
EC_ED,13.73333333,61,1440,13.7333333
SD_SC,13.76666667,61,1441,13.7666667
PC_PD,13.76666667,61,1442,13.7666668
ED_EC,13.76666667,61,1443,13.7666669
PC_PD,13.85,61,1444,13.8500000
DC_DD,13.91666667,61,1445,13.9166667
PC_PD,13.91666667,61,1446,13.9166668
DD_DC,13.96666667,61,1447,13.9666667
PD_PC,13.96666667,61,1448,13.9666668
PD_PC,14.01666667,61,1449,14.0166667
SC_SD,14.01666667,61,1450,14.0166668
PC_COM,14.1,61,1451,14.1000000
SD_SC,14.2,61,1452,14.2000000
DD_DC,14.46666667,61,1453,14.4666667
EC_COM,14.55,61,1454,14.5500000
DC_DD,14.56666667,61,1455,14.5666667
DC_DD,14.83333333,61,1456,14.8333333
SD_SC,14.83333333,61,1457,14.8333334
DD_DC,14.88333333,61,1458,14.8833333
SC_SD,14.93333333,61,1459,14.9333333
PD_PC,15.51666667,61,1460,15.5166667
PC_PD,15.58333333,61,1461,15.5833333
PD_PC,15.61666667,61,1462,15.6166667
ED_EC,15.68333333,61,1463,15.6833333
PC_PD,15.7,61,1464,15.7000000
PC_PD,15.78333333,61,1465,15.7833333
DC_COM,15.78333333,61,1466,15.7833334
PD_PC,15.8,61,1467,15.8000000
DD_DC,16.31666667,61,1468,16.3166667
DC_DD,0.75,62,1469,0.7500000
DD_DC,0.8,62,1470,0.8000000
DC_DD,0.85,62,1471,0.8500000
ED_EC,0.883333333,62,1472,0.8833333
PD_PC,0.966666667,62,1473,0.9666667
PC_COM,0.983333333,62,1474,0.9833333
PC_COM,1,62,1475,1.0000000
DC_DD,1.033333333,62,1476,1.0333333
EC_ED,1.083333333,62,1477,1.0833333
SC_SD,1.083333333,62,1478,1.0833334
SD_SC,1.15,62,1479,1.1500000
DC_DD,1.216666667,62,1480,1.2166667
SD_SC,1.216666667,62,1481,1.2166668
PD_PC,1.216666667,62,1482,1.2166669
SC_SD,1.266666667,62,1483,1.2666667
PD_PC,1.266666667,62,1484,1.2666668
SD_SC,1.316666667,62,1485,1.3166667
PD_PC,1.333333333,62,1486,1.3333333
PC_COM,1.333333333,62,1487,1.3333334
EC_ED,1.383333333,62,1488,1.3833333
ED_EC,1.433333333,62,1489,1.4333333
PC_COM,1.466666667,62,1490,1.4666667
DC_DD,1.466666667,62,1491,1.4666668
PC_COM,1.516666667,62,1492,1.5166667
PD_PC,1.55,62,1493,1.5500000
DD_DC,1.566666667,62,1494,1.5666667
DC_COM,1.583333333,62,1495,1.5833333
SD_SC,1.6,62,1496,1.6000000
PD_PC,1.6,62,1497,1.6000001
PC_COM,1.616666667,62,1498,1.6166667
PC_PD,1.633333333,62,1499,1.6333333
SC_SD,1.65,62,1500,1.6500000
DC_DD,1.65,62,1501,1.6500001
PD_PC,1.666666667,62,1502,1.6666667
DD_DC,1.733333333,62,1503,1.7333333
DC_DD,1.733333333,62,1504,1.7333334
DC_DD,1.766666667,62,1505,1.7666667
SD_SC,1.816666667,62,1506,1.8166667
SC_SD,1.883333333,62,1507,1.8833333
SD_SC,1.9,62,1508,1.9000000
PD_PC,1.9,62,1509,1.9000001
DD_DC,1.916666667,62,1510,1.9166667
PC_PD,1.933333333,62,1511,1.9333333
SC_SD,1.95,62,1512,1.9500000
SD_SC,1.983333333,62,1513,1.9833333
EC_ED,2.033333333,62,1514,2.0333333
SC_SD,2.033333333,62,1515,2.0333334
PD_PC,2.05,62,1516,2.0500000
SD_SC,2.066666667,62,1517,2.0666667
SD_SC,2.166666667,62,1518,2.1666667
EC_ED,2.233333333,62,1519,2.2333333
PD_PC,2.283333333,62,1520,2.2833333
PC_PD,2.316666667,62,1521,2.3166667
PD_PC,2.316666667,62,1522,2.3166668
DD_DC,2.383333333,62,1523,2.3833333
PC_PD,2.433333333,62,1524,2.4333333
EC_ED,2.5,62,1525,2.5000000
SD_SC,2.533333333,62,1526,2.5333333
SC_SD,2.566666667,62,1527,2.5666667
DC_DD,2.633333333,62,1528,2.6333333
SC_SD,2.65,62,1529,2.6500000
PD_PC,2.7,62,1530,2.7000000
SD_SC,2.733333333,62,1531,2.7333333
PC_PD,2.75,62,1532,2.7500000
SC_SD,2.766666667,62,1533,2.7666667
PD_PC,2.783333333,62,1534,2.7833333
PC_PD,2.816666667,62,1535,2.8166667
DC_DD,2.833333333,62,1536,2.8333333
SD_SC,2.883333333,62,1537,2.8833333
EC_ED,2.95,62,1538,2.9500000
EC_ED,3.016666667,62,1539,3.0166667
SD_SC,3.016666667,62,1540,3.0166668
EC_ED,3.033333333,62,1541,3.0333333
PC_PD,3.05,62,1542,3.0500000
SC_SD,3.083333333,62,1543,3.0833333
PD_PC,3.133333333,62,1544,3.1333333
PC_PD,3.15,62,1545,3.1500000
EC_ED,3.216666667,62,1546,3.2166667
DC_DD,3.233333333,62,1547,3.2333333
SC_SD,3.25,62,1548,3.2500000
EC_ED,3.266666667,62,1549,3.2666667
SD_SC,3.283333333,62,1550,3.2833333
DD_DC,3.3,62,1551,3.3000000
EC_ED,3.366666667,62,1552,3.3666667
SD_SC,3.4,62,1553,3.4000000
DC_DD,3.4,62,1554,3.4000001
DC_DD,3.45,62,1555,3.4500000
SC_SD,3.483333333,62,1556,3.4833333
PD_PC,3.483333333,62,1557,3.4833334
PC_PD,3.5,62,1558,3.5000000
SD_SC,3.516666667,62,1559,3.5166667
DD_DC,3.566666667,62,1560,3.5666667
DC_DD,3.6,62,1561,3.6000000
PD_PC,3.783333333,62,1562,3.7833333
DC_DD,3.816666667,62,1563,3.8166667
SD_SC,3.816666667,62,1564,3.8166668
SC_SD,3.866666667,62,1565,3.8666667
DD_DC,3.95,62,1566,3.9500000
SD_SC,3.95,62,1567,3.9500001
PC_PD,3.983333333,62,1568,3.9833333
PD_PC,4.033333333,62,1569,4.0333333
PC_PD,4.083333333,62,1570,4.0833333
PD_PC,4.15,62,1571,4.1500000
EC_ED,4.15,62,1572,4.1500001
EC_ED,4.183333333,62,1573,4.1833333
EC_ED,4.266666667,62,1574,4.2666667
PC_PD,4.266666667,62,1575,4.2666668
PD_PC,4.3,62,1576,4.3000000
EC_ED,4.35,62,1577,4.3500000
DD_DC,4.433333333,62,1578,4.4333333
DC_DD,4.483333333,62,1579,4.4833333
SC_SD,4.5,62,1580,4.5000000
SD_SC,4.55,62,1581,4.5500000
DD_DC,4.583333333,62,1582,4.5833333
PD_PC,4.583333333,62,1583,4.5833334
PC_PD,4.6,62,1584,4.6000000
ED_EC,4.616666667,62,1585,4.6166667
PC_PD,4.616666667,62,1586,4.6166668
SC_SD,4.633333333,62,1587,4.6333333
SD_SC,4.683333333,62,1588,4.6833333
PD_PC,4.683333333,62,1589,4.6833334
EC_ED,4.7,62,1590,4.7000000
PC_PD,4.716666667,62,1591,4.7166667
SD_SC,4.733333333,62,1592,4.7333333
PD_PC,4.75,62,1593,4.7500000
SC_SD,4.8,62,1594,4.8000000
PD_PC,4.816666667,62,1595,4.8166667
PC_PD,4.816666667,62,1596,4.8166668
ED_EC,4.85,62,1597,4.8500000
DC_DD,4.9,62,1598,4.9000000
PC_PD,4.9,62,1599,4.9000001
SD_SC,4.916666667,62,1600,4.9166667
EC_ED,4.95,62,1601,4.9500000
SC_SD,4.95,62,1602,4.9500001
ED_EC,4.983333333,62,1603,4.9833333
DC_DD,5,62,1604,5.0000000
DD_DC,5.066666667,62,1605,5.0666667
DC_DD,5.116666667,62,1606,5.1166667
SD_SC,5.116666667,62,1607,5.1166668
SC_SD,5.183333333,62,1608,5.1833333
DC_DD,5.25,62,1609,5.2500000
SD_SC,5.316666667,62,1610,5.3166667
EC_ED,5.316666667,62,1611,5.3166668
DD_DC,5.316666667,62,1612,5.3166669
PD_PC,5.35,62,1613,5.3500000
EC_ED,5.416666667,62,1614,5.4166667
PC_PD,5.416666667,62,1615,5.4166668
EC_ED,5.533333333,62,1616,5.5333333
SD_SC,5.55,62,1617,5.5500000
ED_EC,5.566666667,62,1618,5.5666667
SC_SD,5.6,62,1619,5.6000000
EC_ED,5.6,62,1620,5.6000001
ED_EC,5.616666667,62,1621,5.6166667
PC_PD,5.65,62,1622,5.6500000
PD_PC,5.683333333,62,1623,5.6833333
EC_ED,5.75,62,1624,5.7500000
PC_PD,5.766666667,62,1625,5.7666667
DC_DD,5.783333333,62,1626,5.7833333
DD_DC,5.8,62,1627,5.8000000
PD_PC,5.833333333,62,1628,5.8333333
SC_SD,5.85,62,1629,5.8500000
PC_PD,5.866666667,62,1630,5.8666667
DC_DD,5.883333333,62,1631,5.8833333
PD_PC,5.883333333,62,1632,5.8833334
PC_PD,5.933333333,62,1633,5.9333333
SC_SD,5.95,62,1634,5.9500000
EC_ED,6.05,62,1635,6.0500000
PD_PC,6.1,62,1636,6.1000000
ED_EC,6.1,62,1637,6.1000001
EC_ED,6.133333333,62,1638,6.1333333
DC_DD,6.183333333,62,1639,6.1833333
PC_PD,6.233333333,62,1640,6.2333333
PD_PC,6.266666667,62,1641,6.2666667
ED_EC,6.266666667,62,1642,6.2666668
EC_ED,6.316666667,62,1643,6.3166667
PC_PD,6.333333333,62,1644,6.3333333
DC_DD,6.35,62,1645,6.3500000
ED_EC,6.366666667,62,1646,6.3666667
PD_PC,6.383333333,62,1647,6.3833333
EC_ED,6.4,62,1648,6.4000000
DD_DC,6.433333333,62,1649,6.4333333
PD_PC,6.433333333,62,1650,6.4333334
SC_SD,6.45,62,1651,6.4500000
ED_EC,6.483333333,62,1652,6.4833333
SC_SD,6.483333333,62,1653,6.4833334
PD_PC,6.516666667,62,1654,6.5166667
DC_DD,6.533333333,62,1655,6.5333333
PD_PC,6.55,62,1656,6.5500000
SD_SC,6.566666667,62,1657,6.5666667
PC_PD,6.566666667,62,1658,6.5666668
EC_ED,6.583333333,62,1659,6.5833333
PD_PC,6.6,62,1660,6.6000000
DC_DD,6.616666667,62,1661,6.6166667
PC_PD,6.65,62,1662,6.6500000
EC_ED,6.783333333,62,1663,6.7833333
PD_PC,6.783333333,62,1664,6.7833334
PD_PC,6.85,62,1665,6.8500000
PC_PD,6.85,62,1666,6.8500001
SC_SD,6.866666667,62,1667,6.8666667
PC_PD,7.033333333,62,1668,7.0333333
PC_PD,7.066666667,62,1669,7.0666667
PD_PC,7.066666667,62,1670,7.0666668
PD_PC,7.2,62,1671,7.2000000
DC_DD,7.233333333,62,1672,7.2333333
PC_PD,7.25,62,1673,7.2500000
PD_PC,7.3,62,1674,7.3000000
SD_SC,7.3,62,1675,7.3000001
PC_PD,7.3,62,1676,7.3000002
DD_DC,7.3,62,1677,7.3000003
SD_SC,7.316666667,62,1678,7.3166667
PD_PC,7.333333333,62,1679,7.3333333
PC_PD,7.383333333,62,1680,7.3833333
SC_SD,7.383333333,62,1681,7.3833334
PC_PD,7.4,62,1682,7.4000000
SD_SC,7.4,62,1683,7.4000001
PD_PC,7.45,62,1684,7.4500000
SD_SC,7.483333333,62,1685,7.4833333
PD_PC,7.533333333,62,1686,7.5333333
SC_SD,7.583333333,62,1687,7.5833333
PD_PC,7.6,62,1688,7.6000000
EC_ED,7.6,62,1689,7.6000001
DD_DC,7.616666667,62,1690,7.6166667
DC_DD,7.65,62,1691,7.6500000
PD_PC,7.683333333,62,1692,7.6833333
PC_PD,7.7,62,1693,7.7000000
PC_PD,7.733333333,62,1694,7.7333333
PD_PC,7.8,62,1695,7.8000000
DD_DC,7.8,62,1696,7.8000001
PC_PD,7.833333333,62,1697,7.8333333
SD_SC,7.883333333,62,1698,7.8833333
SC_SD,7.9,62,1699,7.9000000
PC_PD,7.95,62,1700,7.9500000
SD_SC,7.983333333,62,1701,7.9833333
PD_PC,7.983333333,62,1702,7.9833334
SC_SD,8.05,62,1703,8.0500000
PD_PC,8.05,62,1704,8.0500001
DC_DD,8.083333333,62,1705,8.0833333
ED_EC,8.083333333,62,1706,8.0833334
DD_DC,8.1,62,1707,8.1000000
PC_PD,8.1,62,1708,8.1000001
SD_SC,8.116666667,62,1709,8.1166667
DC_DD,8.133333333,62,1710,8.1333333
SC_SD,8.15,62,1711,8.1500000
EC_ED,8.166666667,62,1712,8.1666667
PC_PD,8.2,62,1713,8.2000000
PD_PC,8.216666667,62,1714,8.2166667
DC_COM,8.216666667,62,1715,8.2166668
SC_SD,8.266666667,62,1716,8.2666667
EC_COM,8.3,62,1717,8.3000000
PC_COM,8.316666667,62,1718,8.3166667
SD_SC,8.35,62,1719,8.3500000
SC_SD,8.366666667,62,1720,8.3666667
DD_DC,8.383333333,62,1721,8.3833333
DC_COM,8.416666667,62,1722,8.4166667
DC_DD,8.45,62,1723,8.4500000
DD_DC,8.45,62,1724,8.4500001
PC_PD,8.483333333,62,1725,8.4833333
DD_DC,8.483333333,62,1726,8.4833334
EC_COM,8.483333333,62,1727,8.4833335
ED_EC,8.533333333,62,1728,8.5333333
SC_SD,8.566666667,62,1729,8.5666667
DD_DC,8.583333333,62,1730,8.5833333
PD_PC,8.583333333,62,1731,8.5833334
EC_ED,8.583333333,62,1732,8.5833335
PD_PC,8.616666667,62,1733,8.6166667
EC_ED,8.666666667,62,1734,8.6666667
PD_PC,8.683333333,62,1735,8.6833333
PD_PC,8.733333333,62,1736,8.7333333
EC_ED,8.75,62,1737,8.7500000
PC_PD,8.766666667,62,1738,8.7666667
DD_DC,8.783333333,62,1739,8.7833333
SC_COM,8.8,62,1740,8.8000000
PC_PD,8.8,62,1741,8.8000001
PD_PC,8.8,62,1742,8.8000002
SC_SD,8.833333333,62,1743,8.8333333
EC_COM,8.85,62,1744,8.8500000
PC_PD,8.866666667,62,1745,8.8666667
DD_DC,8.9,62,1746,8.9000000
EC_ED,8.916666667,62,1747,8.9166667
SC_SD,8.95,62,1748,8.9500000
DD_DC,9,62,1749,9.0000000
EC_COM,9.016666667,62,1750,9.0166667
PD_PC,9.066666667,62,1751,9.0666667
PC_COM,9.066666667,62,1752,9.0666668
DC_DD,9.066666667,62,1753,9.0666669
PC_COM,9.1,62,1754,9.1000000
PD_PC,9.116666667,62,1755,9.1166667
SC_SD,9.183333333,62,1756,9.1833333
PD_PC,9.233333333,62,1757,9.2333333
SD_SC,9.25,62,1758,9.2500000
DC_DD,9.266666667,62,1759,9.2666667
EC_COM,9.366666667,62,1760,9.3666667
PC_COM,9.366666667,62,1761,9.3666668
DC_COM,9.433333333,62,1762,9.4333333
EC_COM,9.483333333,62,1763,9.4833333
ED_EC,9.483333333,62,1764,9.4833334
DC_DD,9.483333333,62,1765,9.4833335
PC_COM,9.483333333,62,1766,9.4833336
PC_PD,9.5,62,1767,9.5000000
PD_PC,9.533333333,62,1768,9.5333333
ED_EC,9.55,62,1769,9.5500000
DD_DC,9.566666667,62,1770,9.5666667
PD_PC,9.616666667,62,1771,9.6166667
DC_DD,9.633333333,62,1772,9.6333333
PC_PD,9.65,62,1773,9.6500000
DC_COM,9.683333333,62,1774,9.6833333
PC_COM,9.733333333,62,1775,9.7333333
SC_COM,9.733333333,62,1776,9.7333334
PC_PD,9.75,62,1777,9.7500000
EC_COM,9.783333333,62,1778,9.7833333
EC_ED,9.783333333,62,1779,9.7833334
SC_SD,9.866666667,62,1780,9.8666667
PD_PC,9.883333333,62,1781,9.8833333
EC_ED,9.933333333,62,1782,9.9333333
PD_PC,9.95,62,1783,9.9500000
DC_DD,9.966666667,62,1784,9.9666667
DD_DC,10.03333333,62,1785,10.0333333
PD_PC,10.06666667,62,1786,10.0666667
PC_PD,10.06666667,62,1787,10.0666668
EC_ED,10.1,62,1788,10.1000000
ED_EC,10.11666667,62,1789,10.1166667
PC_PD,10.15,62,1790,10.1500000
EC_ED,10.16666667,62,1791,10.1666667
PC_COM,10.21666667,62,1792,10.2166667
SC_SD,10.21666667,62,1793,10.2166668
SC_COM,10.26666667,62,1794,10.2666667
ED_EC,10.31666667,62,1795,10.3166667
SD_SC,10.35,62,1796,10.3500000
SC_COM,10.43333333,62,1797,10.4333333
EC_ED,10.48333333,62,1798,10.4833333
ED_EC,10.5,62,1799,10.5000000
SC_COM,10.51666667,62,1800,10.5166667
SC_COM,10.56666667,62,1801,10.5666667
SD_SC,10.58333333,62,1802,10.5833333
PC_PD,10.61666667,62,1803,10.6166667
SD_SC,10.63333333,62,1804,10.6333333
SC_COM,10.63333333,62,1805,10.6333334
SC_COM,10.66666667,62,1806,10.6666667
SD_SC,10.68333333,62,1807,10.6833333
ED_EC,10.7,62,1808,10.7000000
PD_PC,10.71666667,62,1809,10.7166667
SC_COM,10.75,62,1810,10.7500000
DC_DD,10.76,62,1811,10.7600000
EC_COM,10.78333333,62,1812,10.7833333
PD_PC,10.8,62,1813,10.8000000
DD_DC,10.81,62,1814,10.8100000
SD_SC,10.85,62,1815,10.8500000
SC_COM,10.91666667,62,1816,10.9166667
PD_PC,10.98333333,62,1817,10.9833333
PC_PD,11.01666667,62,1818,11.0166667
EC_COM,11.05,62,1819,11.0500000
PC_COM,11.08333333,62,1820,11.0833333
DD_DC,11.21666667,62,1821,11.2166667
PD_PC,11.21666667,62,1822,11.2166668
ED_EC,11.26666667,62,1823,11.2666667
PC_PD,11.26666667,62,1824,11.2666668
PD_PC,11.31666667,62,1825,11.3166667
PC_PD,11.38333333,62,1826,11.3833333
PC_COM,11.41666667,62,1827,11.4166667
PC_COM,11.46666667,62,1828,11.4666667
DD_DC,11.48333333,62,1829,11.4833333
PD_PC,11.53333333,62,1830,11.5333333
SC_COM,11.58333333,62,1831,11.5833333
PD_PC,11.63333333,62,1832,11.6333333
PC_PD,11.66666667,62,1833,11.6666667
PC_COM,11.7,62,1834,11.7000000
PD_PC,11.71666667,62,1835,11.7166667
PC_PD,11.73333333,62,1836,11.7333333
PD_PC,11.76666667,62,1837,11.7666667
PD_PC,11.8,62,1838,11.8000000
PD_PC,11.88333333,62,1839,11.8833333
PD_PC,11.91666667,62,1840,11.9166667
PC_COM,11.91666667,62,1841,11.9166668
PD_PC,12.06666667,62,1842,12.0666667
PC_PD,12.11666667,62,1843,12.1166667
DD_DC,12.21666667,62,1844,12.2166667
DC_DD,12.23333333,62,1845,12.2333333
DC_DD,12.33333333,62,1846,12.3333333
DC_DD,12.35,62,1847,12.3500000
EC_ED,12.36666667,62,1848,12.3666667
DD_DC,12.4,62,1849,12.4000000
ED_EC,12.41666667,62,1850,12.4166667
SD_SC,12.45,62,1851,12.4500000
SC_COM,12.58333333,62,1852,12.5833333
SD_SC,12.6,62,1853,12.6000000
SC_COM,12.61666667,62,1854,12.6166667
SD_SC,12.83333333,62,1855,12.8333333
PD_PC,12.85,62,1856,12.8500000
DD_DC,12.93333333,62,1857,12.9333333
PC_PD,12.95,62,1858,12.9500000
PD_PC,13,62,1859,13.0000000
DC_DD,13.01,62,1860,13.0100000
PD_PC,13.08333333,62,1861,13.0833333
PC_PD,13.13333333,62,1862,13.1333333
SC_COM,13.35,62,1863,13.3500000
PD_PC,13.55,62,1864,13.5500000
PD_PC,13.71666667,62,1865,13.7166667
DD_DC,13.75,62,1866,13.7500000
SD_SC,13.76666667,62,1867,13.7666667
PC_COM,13.78333333,62,1868,13.7833333
PC_COM,13.8,62,1869,13.8000000
SC_COM,13.81666667,62,1870,13.8166667
PC_PD,13.83333333,62,1871,13.8333333
DC_DD,13.85,62,1872,13.8500000
EC_COM,13.85,62,1873,13.8500001
PC_PD,13.86,62,1874,13.8600000
DC_COM,13.86666667,62,1875,13.8666667
PD_PC,13.88333333,62,1876,13.8833333
PC_PD,14,62,1877,14.0000000
SC_COM,14.03333333,62,1878,14.0333333
PC_PD,14.06666667,62,1879,14.0666667
DD_DC,14.15,62,1880,14.1500000
SD_SC,14.18333333,62,1881,14.1833333
SD_SC,14.38333333,62,1882,14.3833333
SD_SC,15.1,62,1883,15.1000000
SD_SC,15.2,62,1884,15.2000000
DD_DC,15.23333333,62,1885,15.2333333
SC_COM,15.25,62,1886,15.2500000
SD_SC,15.3,62,1887,15.3000000
DC_DD,15.35,62,1888,15.3500000
DD_DC,15.43333333,62,1889,15.4333333
DD_DC,15.46666667,62,1890,15.4666667
DD_DC,15.76666667,62,1891,15.7666667
DC_DD,15.8,62,1892,15.8000000
PD_PC,15.8,62,1893,15.8000001
DC_COM,15.85,62,1894,15.8500000
PC_PD,15.85,62,1895,15.8500001
PD_PC,15.9,62,1896,15.9000000
PC_PD,15.95,62,1897,15.9500000
